
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003811                       # Number of seconds simulated (Second)
simTicks                                   3810923000                       # Number of ticks simulated (Tick)
finalTick                                  3810923000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     29.91                       # Real time elapsed on the host (Second)
hostTickRate                                127417057                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     725104                       # Number of bytes of host memory used (Byte)
simInsts                                     14778258                       # Number of instructions simulated (Count)
simOps                                       24040185                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   494105                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     803774                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          7621847                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.515747                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.938934                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        24855288                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1045                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       24612990                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3579                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               815990                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1353225                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 184                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7439068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.308612                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.294510                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     78.76% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     78.76% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead      3506770     14.59%     93.35% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite      1571115      6.54%     99.89% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead        13467      0.06%     99.94% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite        13841      0.06%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total     24040185                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      1976168                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      1560536                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       415517                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      1139389                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       836664                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       410156                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       410151                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls          410156                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns        820307                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data        4177057                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total           4177057                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data       4177057                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total          4177057                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data        54600                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total           54600                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data        54600                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total          54600                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data   2896250000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total   2896250000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data   2896250000                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total   2896250000                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data      4231657                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total       4231657                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data      4231657                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total      4231657                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.012903                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.012903                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.012903                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.012903                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 53044.871795                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 53044.871795                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 53044.871795                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 53044.871795                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         1060                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            8                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs           40                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            2                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      26.500000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets            4                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks         4874                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total              4874                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data        35220                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total         35220                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data        35220                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total        35220                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data        19380                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total        19380                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data        19380                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total        19380                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data    876488000                       # number of demand (read+write) MSHR miss ticks (Tick)
